Payloads,Types
"  SELECT * FROM hospital WHERE girl IN  ( 'however', 'most', 'milk' )  ",valid
"  SELECT * FROM disappear WHERE until NOT IN  ( 'factory', 'behavior', 'winter' )  ",valid
SELECT * FROM advice WHERE curve IN  ( SELECT mice FROM though ) ,valid
SELECT * FROM rubbed WHERE two  BETWEEN 10 AND 20,valid
SELECT * FROM also WHERE Price NOT BETWEEN 10 AND 20,valid
SELECT * FROM shall WHERE feel BETWEEN 'phrase' AND 'hope',valid
"SELECT * FROM should WHERE electricity BETWEEN ""greater"" AND    ""impossible""",valid
SELECT * FROM composition WHERE copper NOT BETWEEN 'represent' AND 'rays',valid
SELECT * FROM goose WHERE mistake BETWEEN judge09/01/1996twelve AND within15/31/1996plain,valid
SELECT * FROM basic WHERE please BETWEEN '1996-07-01' AND '1996-07-31',valid
SELECT AVG ( journey ) FROM orange SELECT SUM ( farm ) ,valid
SELECT COUNT ( pine )  FROM cut,valid
SELECT COUNT ( wrappedID ) FROM upward,valid
SELECT AVG ( Price ) FROM drink,valid
SELECT * FROM mood WHERE copper BETWEEN '1996-07-01' AND '1996-07-31',valid
"  SELECT splitID AS ID, shorter AS he FROM list",valid
"  SELECT shutID AS ID, canal AS pile FROM bit",valid
"  SELECT brown AS promised, ready AS [hardly]  FROM something",valid
"   SELECT cast, wealth+ ', ' + neighborhood+ ' ' + thousand+ ', ' + worried AS upper  FROM sharp",valid
SELECT wherever ( s ) FROM degree INNER JOIN,valid
"   SELECT important,bottom,activity,length,team     (  (  from JOIN eleven ON exist.active =  rate.should )   INNER JOIN protectionON Orders.badly =  than.awareID ) ",valid
SELECT stiff ( s )  FROM tried LEFT JOIN,valid
"  SELECT sand,baseball,rock FROM tears LEFT JOIN Orders ON book.environmentID =  any.got ORDER BY shelf.aloud",valid
SELECT movement ( s FROM shadow RIGHT JOIN,valid
"  SELECT Orders.fireplacerID, Employees.captain, Employees.seed FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.forID ORDER BY Orders.slowID",valid
SELECT cover ( s )  FROM pay FULL OUTER JOIN,valid
" SELECT column_name ( s )  FROM difference,damage",valid
SELECT hidden ( s )  FROM rest UNION,valid
SELECT alike ( s )  FROM soil SELECT vapor ( s ) ,valid
SELECT search ( s )  FROM he UNION ALL,valid
SELECT troops ( s )  FROM nation SELECT blue FROM wise,valid
SELECT label FROM still UNION SELECT search FROM actually ORDER BY two,valid
SELECT every FROM directly UNION ALL SELECT merely FROM indeed ORDER BY furniture,valid
"  SELECT news,parallel FROM away WHERE victory = 'little' UNION SELECT putting, applied FROM step",valid
"   SELECT COUNT ( here ) , silver FROM double BY toy",valid
"   SELECT Employees.one, COUNT ( Orders.wolfID )  AS signFROM    ( OrdersINNER JOIN tent ON Orders.exampleID  =  Employees.lastID ) ",valid
SELECT * FROM paper FETCH FIRST 50 PERCENT ROWS ONLY,valid
SELECT reader,valid
SELECT its FROM deal,valid
SELECT DISTINCT half FROM vast,valid
SELECT COUNT ( DISTINCT stand )  FROM parent,valid
SELECT Count ( * )  AS father,valid
FROM  ( SELECT DISTINCT down FROM far ) ,valid
SELECT * FROM merely,valid
SELECT * FROM generally WHERE brief = 'particles',valid
SELECT * FROM construction WHERE yes = 'ago',valid
SELECT * FROM motor  WHERE rhyme = original,valid
SELECT * FROM station WHERE invented = 'worry'  AND City = 'meant',valid
SELECT * FROM salt WHERE flower = 'occasionally'  OR same = 'crack',valid
SELECT * FROM above WHERE favorite = 'possibly'  OR floor = 'pony',valid
SELECT * FROM third WHERE    NOT habit = 'design',valid
SELECT * FROM label WHERE against = 'trade'  AND  ( heard = 'biggest' OR flow = 'simple' ) ,valid
SELECT * FROM box WHERE NOT call = 'whatever'  AND NOT process = 'choose',valid
SELECT * FROM worry ORDER BY several,valid
SELECT * FROM chicken ORDER BY beautiful DESC,valid
" SELECT * FROM own ORDER BY busy, direct",valid
" SELECT * FROM soldier ORDER BY government ASC, chamber DESC",valid
"INSERT INTO creature ( finest, tin, till, fort, pilot, term )  VALUES  ( 'cup', 'were'. tone', 'yard', 'creature', 'sick', 'till' )  ",valid
"INSERT INTO something  ( figure, sail, mad )  VALUES  ( 'announced', 'example', 'very' )  ",valid
"   SELECT skill, from, thumb FROM street WHERE poetry  IS NULL",valid
"   SELECT television, rule, surfaceFROM consonant WHERE hunt  IS NOT NULL",valid
"  UPDATE effort SET noise =  'process', City =  'smaller' WHERE strong =  sets",valid
 UPDATE would SET through = 'wrapped'WHERE family = 'film',valid
SELECT * FROM chapter,valid
DELETE FROM came WHERE same = 'adult',valid
DELETE FROM former,valid
SELECT day ( s )  FROM exchange,valid
SELECT * FROM  ( SELECT political FROM declared ) ,valid
SELECT TOP 3 * FROM before,valid
SELECT * FROM examine 3,valid
SELECT * FROM chapter FETCH FIRST 3 ROWS ONLY,valid
SELECT TOP 50 PERCENT * FROM useful,valid
SELECT * FROM pen FETCH FIRST 50 PERCENT ROWS ONLY,valid
SELECT TOP 3 * FROM syllable WHERE beyond = 'fireplace',valid
SELECT * FROM spent WHERE least = 'active' LIMIT 3,valid
SELECT * FROM arm WHERE tongue = 'divide' FETCH FIRST 3 ROWS ONLY,valid
SELECT MIN ( large )  AS hardly FROM century,valid
SELECT MIN ( higher )  AS bell FROM course,valid
SELECT * FROM  ( SELECT gasoline FROM busy ) ,valid
SELECT TOP 3 * FROM constantly SELECT * FROM outer 3SELECT * FROM consider,valid
SELECT * FROM hold 3 SELECT * FROM statement,valid
SELECT * FROM brain FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM shadow,valid
SELECT TOP 50 PERCENT * FROM picture SELECT * FROM rod FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM spirit,valid
SELECT * FROM however FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM bread,valid
SELECT TOP 3 * FROM tone WHERE lesson = 'stepped' SELECT * FROM needle,valid
SELECT * FROM particular WHERE television = 'say' LIMIT 3,valid
SELECT * FROM including WHERE alive = 'rice' FETCH FIRST 3 ROWS ONLY,valid
SELECT AVG ( door ) FROM quite,valid
SELECT * FROM fastened WHERE all NOT LIKE '[driving]%',valid
SELECT AVG ( classroom ) FROM reach SELECT SUM ( due ) ,valid
SELECT AVG ( begun ) FROM band SELECT SUM ( chosen ) ,valid
SELECT AVG ( across )  FROM day  SELECT SUM ( modern ) ,valid
SELECT COUNT ( report ) FROM memory,valid
SELECT COUNT ( practice ) FROM believed,valid
SELECT AVG ( model ) FROM stick,valid
SELECT * FROM load WHERE proper NOT LIKE 'line%',valid
SELECT * FROM major WHERE city LIKE '%hour%',valid
SELECT * FROM needs  WHERE dangerous NOT LIKE '[occasionally]%',valid
"  SELECT * FROM very WHERE found IN  ( 'wash', 'struck', 'powerful' )  ",valid
"  SELECT * FROM cotton WHERE bar NOT IN  ( 'addition', 'off', 'page' )  ",valid
SELECT * FROM bean WHERE morning IN  ( SELECT find FROM selection ) ,valid
SELECT * FROM different WHERE herd  BETWEEN 10 AND 20,valid
SELECT * FROM pair WHERE Price NOT BETWEEN 10 AND 20,valid
SELECT * FROM chose WHERE shut BETWEEN 'unknown' AND 'leaf',valid
"SELECT * FROM announced WHERE lesson BETWEEN ""sometime"" AND    ""habit""",valid
SELECT * FROM straw WHERE shore NOT BETWEEN 'meat' AND 'port',valid
SELECT * FROM key WHERE hole BETWEEN upward09/01/1996body AND remain15/31/1996stopped,valid
SELECT * FROM dog WHERE gulf BETWEEN '1996-07-01' AND '1996-07-31',valid
SELECT AVG ( lucky ) FROM everyone SELECT SUM ( composition ) ,valid
SELECT COUNT ( beside )  FROM lungs,valid
SELECT COUNT ( chickenID ) FROM mile,valid
SELECT AVG ( Price ) FROM settlers,valid
SELECT * FROM watch WHERE out BETWEEN '1996-07-01' AND '1996-07-31',valid
"  SELECT showID AS ID, immediately AS brave FROM warn",valid
"  SELECT twoID AS ID, fell AS wherever FROM party",valid
"  SELECT grow AS chair, film AS [fly]  FROM breakfast",valid
"   SELECT list, mine+ ', ' + coming+ ' ' + closer+ ', ' + fence AS happy  FROM tales",valid
SELECT setting ( s ) FROM what INNER JOIN,valid
"   SELECT shine,further,well,decide,older     (  (  curious JOIN dried ON definition.product =  during.mice )   INNER JOIN motherON Orders.east =  slabs.jarID ) ",valid
SELECT thing ( s )  FROM exact LEFT JOIN,valid
"  SELECT expect,thou,great FROM winter LEFT JOIN Orders ON forget.blockID =  gold.paid ORDER BY television.across",valid
SELECT atmosphere ( s FROM thread RIGHT JOIN,valid
"  SELECT Orders.containrID, Employees.offer, Employees.work FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.viewID ORDER BY Orders.bushID",valid
SELECT great ( s )  FROM slow FULL OUTER JOIN,valid
" SELECT column_name ( s )  FROM goes,differ",valid
SELECT division ( s )  FROM satisfied UNION,valid
SELECT middle ( s )  FROM promised SELECT tribe ( s ) ,valid
SELECT once ( s )  FROM afraid UNION ALL,valid
SELECT spent ( s )  FROM chief SELECT long FROM sum,valid
SELECT hearing FROM local UNION SELECT short FROM film ORDER BY show,valid
SELECT tower FROM four UNION ALL SELECT stop FROM allow ORDER BY memory,valid
"  SELECT bad,raw FROM spread WHERE current = 'thank' UNION SELECT subject, grow FROM parts",valid
"   SELECT COUNT ( useful ) , express FROM merely BY tobacco",valid
"   SELECT Employees.level, COUNT ( Orders.additionID )  AS circusFROM    ( OrdersINNER JOIN service ON Orders.southID  =  Employees.stairsID ) ",valid
SELECT * FROM positive FETCH FIRST 50 PERCENT ROWS ONLY,valid
SELECT familiar,valid
SELECT * FROM trade,valid
SELECT frequently FROM may,valid
SELECT DISTINCT middle FROM medicine,valid
SELECT COUNT ( DISTINCT fuel )  FROM history,valid
SELECT Count ( * )  AS word,valid
FROM  ( SELECT DISTINCT live FROM mainly ) ,valid
SELECT * FROM gate,valid
SELECT * FROM population WHERE question = 'certain',valid
SELECT * FROM completely WHERE naturally = 'zoo',valid
SELECT * FROM raw  WHERE glass = sentence,valid
SELECT * FROM hill WHERE mother = 'firm'  AND City = 'ate',valid
SELECT * FROM harder WHERE atom = 'voyage'  OR transportation = 'those',valid
SELECT * FROM met WHERE even = 'certainly'  OR property = 'consonant',valid
SELECT * FROM individual WHERE    NOT post = 'horn',valid
SELECT * FROM corner WHERE happy = 'orbit'  AND  ( essential = 'draw' OR special = 'brother' ) ,valid
SELECT * FROM divide WHERE NOT beyond = 'invented'  AND NOT handle = 'fellow',valid
SELECT * FROM worse ORDER BY its,valid
SELECT * FROM person ORDER BY necessary DESC,valid
" SELECT * FROM gravity ORDER BY arrive, strange",valid
" SELECT * FROM fourth ORDER BY dust ASC, talk DESC",valid
"INSERT INTO automobile ( cry, strange, cost, though, wise, original )  VALUES  ( 'nobody', 'price'. zero', 'table', 'fully', 'tool', 'loose' )  ",valid
"INSERT INTO steady  ( kitchen, far, source )  VALUES  ( 'bear', 'ride', 'provide' )  ",valid
"   SELECT aboard, cookies, feathers FROM instant WHERE wrote  IS NULL",valid
"   SELECT remove, per, handFROM consist WHERE twenty  IS NOT NULL",valid
"  UPDATE group SET tongue =  'bus', City =  'directly' WHERE we =  seen",valid
 UPDATE saw SET clay = 'perhaps'WHERE second = 'plenty',valid
SELECT * FROM they,valid
DELETE FROM roof WHERE heat = 'mine',valid
DELETE FROM tail,valid
SELECT store ( s )  FROM mail,valid
SELECT * FROM  ( SELECT gift FROM behind ) ,valid
SELECT TOP 3 * FROM habit,valid
SELECT * FROM moon 3,valid
SELECT * FROM goes FETCH FIRST 3 ROWS ONLY,valid
SELECT TOP 50 PERCENT * FROM compound,valid
SELECT * FROM fellow FETCH FIRST 50 PERCENT ROWS ONLY,valid
SELECT TOP 3 * FROM load WHERE several = 'film',valid
SELECT * FROM detail WHERE building = 'sum' LIMIT 3,valid
SELECT * FROM usually WHERE least = 'addition' FETCH FIRST 3 ROWS ONLY,valid
SELECT MIN ( mile )  AS class FROM careful,valid
SELECT MIN ( truck )  AS me FROM west,valid
SELECT * FROM  ( SELECT dance FROM grain ) ,valid
SELECT TOP 3 * FROM mark SELECT * FROM raw 3SELECT * FROM bill,valid
SELECT * FROM machinery 3 SELECT * FROM pocket,valid
SELECT * FROM hungry FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM knowledge,valid
SELECT TOP 50 PERCENT * FROM fuel SELECT * FROM owner FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM tin,valid
SELECT * FROM straight FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM travel,valid
SELECT TOP 3 * FROM coach WHERE strike = 'split' SELECT * FROM fellow,valid
SELECT * FROM southern WHERE almost = 'broken' LIMIT 3,valid
SELECT * FROM whether WHERE ruler = 'trouble' FETCH FIRST 3 ROWS ONLY,valid
SELECT AVG ( conversation ) FROM plenty,valid
SELECT * FROM composed WHERE certain NOT LIKE '[discovery]%',valid
SELECT AVG ( steady ) FROM stone SELECT SUM ( bare ) ,valid
SELECT AVG ( constantly ) FROM nation SELECT SUM ( forget ) ,valid
SELECT AVG ( anything )  FROM pleasure  SELECT SUM ( noun ) ,valid
SELECT COUNT ( carried ) FROM wheat,valid
SELECT COUNT ( joined ) FROM won,valid
SELECT AVG ( poet ) FROM spin,valid
SELECT * FROM newspaper WHERE made NOT LIKE 'common%',valid
SELECT * FROM mine WHERE today LIKE '%make%',valid
SELECT * FROM give  WHERE leader NOT LIKE '[ever]%',valid
"  SELECT * FROM lay WHERE breathe IN  ( 'period', 'modern', 'similar' )  ",valid
"  SELECT * FROM boat WHERE equipment NOT IN  ( 'calm', 'blue', 'except' )  ",valid
SELECT * FROM however WHERE wealth IN  ( SELECT repeat FROM engine ) ,valid
SELECT * FROM between WHERE palace  BETWEEN 10 AND 20,valid
SELECT * FROM disappear WHERE ago BETWEEN 'square' AND 'powerful',valid
"SELECT * FROM cookies WHERE roof BETWEEN ""zulu"" AND    ""suit""",valid
SELECT * FROM drink WHERE buried NOT BETWEEN 'fully' AND 'actual',valid
SELECT * FROM famous WHERE sometime BETWEEN stick09/01/1996gulf AND lesson15/31/1996near,valid
SELECT * FROM have WHERE egg BETWEEN '1996-07-01' AND '1996-07-31',valid
SELECT AVG ( spider ) FROM group SELECT SUM ( appropriate ) ,valid
SELECT COUNT ( noun )  FROM popular,valid
SELECT COUNT ( fliesID ) FROM clock,valid
SELECT AVG ( Price ) FROM man,valid
SELECT * FROM catch WHERE instrument BETWEEN '1996-07-01' AND '1996-07-31',valid
"  SELECT goldID AS ID, wheat AS running FROM poem",valid
"  SELECT travelID AS ID, summer AS thread FROM kept",valid
"  SELECT supply AS prepare, layers AS [line]  FROM belt",valid
"   SELECT headed, statement+ ', ' + supply+ ' ' + because+ ', ' + whenever AS simple  FROM bottom",valid
SELECT reach ( s ) FROM rear INNER JOIN,valid
"   SELECT trap,chosen,eventually,journey,job     (  (  build JOIN grandmother ON satisfied.salt =  studied.eventually )   INNER JOIN perfectON Orders.coast =  whom.gentleID ) ",valid
SELECT apart ( s )  FROM plant LEFT JOIN,valid
"  SELECT massage,built,enemy FROM order LEFT JOIN Orders ON immediately.religiousID =  paragraph.although ORDER BY bee.desert",valid
SELECT earth ( s FROM national RIGHT JOIN,valid
"  SELECT Orders.enjoyrID, Employees.organization, Employees.she FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.singleID ORDER BY Orders.awareID",valid
SELECT bat ( s )  FROM although FULL OUTER JOIN,valid
" SELECT column_name ( s )  FROM west,center",valid
SELECT hunter ( s )  FROM tea UNION,valid
SELECT kept ( s )  FROM old SELECT actual ( s ) ,valid
SELECT trade ( s )  FROM official UNION ALL,valid
SELECT agree ( s )  FROM shoot SELECT magic FROM statement,valid
SELECT plus FROM plural UNION SELECT education FROM opposite ORDER BY shinning,valid
SELECT too FROM particularly UNION ALL SELECT bit FROM plan ORDER BY nature,valid
"  SELECT pond,row FROM native WHERE hold = 'threw' UNION SELECT buffalo, force FROM she",valid
"   SELECT COUNT ( seat ) , mental FROM one BY best",valid
"   SELECT Employees.column, COUNT ( Orders.stickID )  AS seeFROM    ( OrdersINNER JOIN leader ON Orders.winID  =  Employees.silenceID ) ",valid
SELECT * FROM determine FETCH FIRST 50 PERCENT ROWS ONLY,valid
SELECT without,valid
SELECT * FROM story,valid
SELECT protection FROM riding,valid
SELECT DISTINCT circle FROM activity,valid
SELECT COUNT ( DISTINCT hardly )  FROM rabbit,valid
SELECT Count ( * )  AS clear,valid
FROM  ( SELECT DISTINCT any FROM ability ) ,valid
SELECT * FROM press,valid
SELECT * FROM likely WHERE equally = 'is',valid
SELECT * FROM they WHERE got = 'private',valid
SELECT * FROM rod  WHERE appearance = conversation,valid
SELECT * FROM leaf WHERE second = 'suddenly'  AND City = 'suit',valid
SELECT * FROM connected WHERE game = 'breeze'  OR barn = 'clothes',valid
SELECT * FROM either WHERE shinning = 'up'  OR ear = 'metal',valid
SELECT * FROM lower WHERE    NOT thou = 'teach',valid
SELECT * FROM potatoes WHERE simplest = 'felt'  AND  ( alphabet = 'skin' OR group = 'pilot' ) ,valid
SELECT * FROM prepare WHERE NOT solar = 'fighting'  AND NOT garden = 'well',valid
SELECT * FROM wing ORDER BY control,valid
SELECT * FROM beauty ORDER BY course DESC,valid
" SELECT * FROM exactly ORDER BY part, gray",valid
" SELECT * FROM who ORDER BY suppose ASC, correctly DESC",valid
"INSERT INTO double ( visitor, sure, donkey, nuts, soldier, press )  VALUES  ( 'handle', 'off'. horn', 'brave', 'thirty', 'square', 'stove' )  ",valid
"INSERT INTO lips  ( smaller, solve, musical )  VALUES  ( 'gate', 'doll', 'baseball' )  ",valid
"   SELECT promised, additional, learn FROM value WHERE order  IS NULL",valid
"   SELECT strong, planned, massFROM trip WHERE paper  IS NOT NULL",valid
"  UPDATE worry SET seven =  'man', City =  'easily' WHERE hope =  action",valid
 UPDATE toy SET breath = 'consider'WHERE color = 'handsome',valid
SELECT * FROM breathing,valid
DELETE FROM bush WHERE deal = 'inside',valid
DELETE FROM basic,valid
SELECT forty ( s )  FROM grow,valid
SELECT * FROM  ( SELECT tape FROM practice ) ,valid
SELECT TOP 3 * FROM instant,valid
SELECT * FROM service 3,valid
SELECT * FROM snake FETCH FIRST 3 ROWS ONLY,valid
SELECT TOP 50 PERCENT * FROM after,valid
SELECT * FROM planet FETCH FIRST 50 PERCENT ROWS ONLY,valid
SELECT TOP 3 * FROM gray WHERE tropical = 'son',valid
SELECT * FROM solution WHERE during = 'indeed' LIMIT 3,valid
SELECT * FROM farther WHERE might = 'neighborhood' FETCH FIRST 3 ROWS ONLY,valid
SELECT MIN ( slabs )  AS expect FROM ride,valid
SELECT MIN ( ring )  AS arrangement FROM tree,valid
SELECT * FROM  ( SELECT brick FROM sure ) ,valid
SELECT TOP 3 * FROM equally SELECT * FROM enjoy 3SELECT * FROM duck,valid
SELECT * FROM steep 3 SELECT * FROM dangerous,valid
SELECT * FROM noun FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM noted,valid
SELECT TOP 50 PERCENT * FROM present SELECT * FROM ate FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM water,valid
SELECT * FROM replace FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM policeman,valid
SELECT TOP 3 * FROM bread WHERE automobile = 'building' SELECT * FROM sport,valid
SELECT * FROM butter WHERE complete = 'produce' LIMIT 3,valid
SELECT * FROM support WHERE court = 'youth' FETCH FIRST 3 ROWS ONLY,valid
SELECT AVG ( motion ) FROM were,valid
SELECT * FROM air WHERE practical NOT LIKE '[machine]%',valid
SELECT AVG ( alphabet ) FROM opinion SELECT SUM ( climb ) ,valid
SELECT AVG ( edge ) FROM wheat SELECT SUM ( sing ) ,valid
SELECT AVG ( all )  FROM these  SELECT SUM ( jump ) ,valid
SELECT COUNT ( teach ) FROM pleasure,valid
SELECT COUNT ( cloud ) FROM child,valid
SELECT AVG ( captured ) FROM pig,valid
SELECT * FROM thread WHERE strong NOT LIKE 'any%',valid
SELECT * FROM soil WHERE among LIKE '%join%',valid
SELECT * FROM tip  WHERE onto NOT LIKE '[table]%',valid
"  SELECT * FROM follow WHERE elephant IN  ( 'solve', 'four', 'throat' )  ",valid
